report_path,page_id,visual_id,visual_type,style_variant,property_path,property_name,property_value,value_type,source_file
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,911103ba7ead89f2fb04,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/911103ba7ead89f2fb04/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,fill[id=default].fillColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,fill.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,fill[id=default].transparency,transparency,0,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,icon.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,outline.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,outline[id=default].weight,weight,1,integer,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,9561b2505f2440e48421,actionButton,Style 2,text.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/9561b2505f2440e48421/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,a2439f2fd4313bf805f7,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/a2439f2fd4313bf805f7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,b5b20f69f7e6ad8bf950,actionButton,Style 1,icon.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/b5b20f69f7e6ad8bf950/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,be616747c638d1fb17ae,shape,Style 2,fill[id=default].fillColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/be616747c638d1fb17ae/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,bf3f83c564bfb2b6d3ee,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/bf3f83c564bfb2b6d3ee/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c3f255057918d562dfd8,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c3f255057918d562dfd8/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,c69bd4869d47aeed5b3c,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/c69bd4869d47aeed5b3c/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d631b92360fbb2586a62,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d631b92360fbb2586a62/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,d94e6436b3e8bb0c71b7,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/d94e6436b3e8bb0c71b7/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,data.mode,mode,Dropdown,string,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,header.show,show,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,selection.singleSelect,singleSelect,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,02604e232e37ce8027cd,fae5420ad7d038d03e90,slicer,Style 1,visualHeader.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/02604e232e37ce8027cd/visuals/fae5420ad7d038d03e90/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,000656284e359f125b8a,shape,Style 3,fill.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/000656284e359f125b8a/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,00769583f29fe2b64c50,card,Style 2,background.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/00769583f29fe2b64c50/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,00769583f29fe2b64c50,card,Style 2,categoryLabels.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/00769583f29fe2b64c50/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,00769583f29fe2b64c50,card,Style 2,labels.color.solid.color,color,"{""Conditional"": {""Cases"": [{""Condition"": {""Comparison"": {""ComparisonKind"": 0, ""Left"": {""Measure"": {""Expression"": {""SourceRef"": {""Entity"": ""_Measures""}}, ""Property"": ""Amt Paid Change %""}}, ""Right"": 0}}, ""Value"": ""#666666""}, {""Condition"": {""Comparison"": {""ComparisonKind"": 3, ""Left"": {""Measure"": {""Expression"": {""SourceRef"": {""Entity"": ""_Measures""}}, ""Property"": ""Amt Paid Change %""}}, ""Right"": 0}}, ""Value"": ""#008000""}, {""Condition"": {""Comparison"": {""ComparisonKind"": 2, ""Left"": {""Measure"": {""Expression"": {""SourceRef"": {""Entity"": ""_Measures""}}, ""Property"": ""Amt Paid Change %""}}, ""Right"": 0}}, ""Value"": ""#FF0000""}]}}",object,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/00769583f29fe2b64c50/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,00769583f29fe2b64c50,card,Style 2,labels.fontSize,fontSize,9,integer,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/00769583f29fe2b64c50/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,00769583f29fe2b64c50,card,Style 2,title.alignment,alignment,center,string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/00769583f29fe2b64c50/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,00769583f29fe2b64c50,card,Style 2,title.fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/00769583f29fe2b64c50/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,00769583f29fe2b64c50,card,Style 2,title.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/00769583f29fe2b64c50/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,13cc83f2159925777c2d,textbox,Style 1,background.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/13cc83f2159925777c2d/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,1fd1be3336e8e9c71080,card,Style 1,background.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/1fd1be3336e8e9c71080/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,1fd1be3336e8e9c71080,card,Style 1,categoryLabels.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/1fd1be3336e8e9c71080/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,1fd1be3336e8e9c71080,card,Style 1,labels.color.solid.color,color,"ThemeDataColor(ColorId=3,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/1fd1be3336e8e9c71080/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,1fd1be3336e8e9c71080,card,Style 1,labels.fontFamily,fontFamily,Calibri,string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/1fd1be3336e8e9c71080/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,1fd1be3336e8e9c71080,card,Style 1,labels.fontSize,fontSize,24,integer,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/1fd1be3336e8e9c71080/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,1fd1be3336e8e9c71080,card,Style 1,labels.labelDisplayUnits,labelDisplayUnits,1000000,integer,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/1fd1be3336e8e9c71080/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,1fd1be3336e8e9c71080,card,Style 1,title.alignment,alignment,center,string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/1fd1be3336e8e9c71080/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,1fd1be3336e8e9c71080,card,Style 1,title.fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/1fd1be3336e8e9c71080/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,1fd1be3336e8e9c71080,card,Style 1,title.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/1fd1be3336e8e9c71080/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,202c56b0c7a6fa64d77b,card,Style 3,background.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/202c56b0c7a6fa64d77b/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,202c56b0c7a6fa64d77b,card,Style 3,categoryLabels.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/202c56b0c7a6fa64d77b/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,202c56b0c7a6fa64d77b,card,Style 3,labels.color.solid.color,color,"ThemeDataColor(ColorId=3,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/202c56b0c7a6fa64d77b/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,202c56b0c7a6fa64d77b,card,Style 3,labels.fontFamily,fontFamily,Calibri,string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/202c56b0c7a6fa64d77b/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,202c56b0c7a6fa64d77b,card,Style 3,labels.fontSize,fontSize,24,integer,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/202c56b0c7a6fa64d77b/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,202c56b0c7a6fa64d77b,card,Style 3,title.alignment,alignment,center,string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/202c56b0c7a6fa64d77b/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,202c56b0c7a6fa64d77b,card,Style 3,title.fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/202c56b0c7a6fa64d77b/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,202c56b0c7a6fa64d77b,card,Style 3,title.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/202c56b0c7a6fa64d77b/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,266aa28eb7868639e534,card,Style 1,background.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/266aa28eb7868639e534/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,266aa28eb7868639e534,card,Style 1,categoryLabels.show,show,false,boolean,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/266aa28eb7868639e534/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,266aa28eb7868639e534,card,Style 1,labels.color.solid.color,color,"ThemeDataColor(ColorId=3,Percent=0)",string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/266aa28eb7868639e534/visual.json
/3.Sample Files/Spend Cube.Report,1374d8c3ba887ae4c02c,266aa28eb7868639e534,card,Style 1,labels.fontFamily,fontFamily,Calibri,string,3.Sample Files/Spend Cube.Report/definition/pages/1374d8c3ba887ae4c02c/visuals/266aa28eb7868639e534/visual.json
